"text","word_scores","compound","pos","neu","neg","but_count"
"julius malema the age of cowardly leadership","{0, 0, 0, 0, 0, -1.6, 0}",-0.382,0,0.698,0.302,0
"by branko brkic","{0, 0, 0}",0,0,1,0,0
"the formula for inclusive prosperity is the polar opposite of amendments to equality and unfair discrimination act","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.1, 0, 0}",-0.477,0,0.838,0.162,0
"cape town social housing — the city has a comprehensive long term strategy","{0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0}",0.25,0.143,0.857,0,0
"seven killed many injured in blast in bangladesh","{0, -3.5, 0, -1.7, 0, 0, 0, 0}",-0.802,0,0.455,0.545,0
"mr malusi ‘win win’ gigaba the smooth political sycophant with a tragic post apartheid legacy","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, 0, 0, 0}",-0.459,0,0.824,0.176,0
"barr had profanity laden split with trump over fraud atlantic","{0, 0, 0, 0, 0, 0, 0, 0, -2.8, 0}",-0.586,0,0.703,0.297,0
"just like old times as murray headlines wimbledon’s opening day","{0, 1.5, 0, 0, 0, 0, 0, 0, 0, 0}",0.361,0.217,0.783,0,0
"we’re all needing a little heat right now – give this goan beef vindaloo a spin","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"former general calls for thorough investigation into battle of bangui in which south african soldiers died","{0, 0, 0, 0, 0, 0, 0, -1.6, 0, 0, 0, 0, 0, 0, 0, -2.6}",-0.735,0,0.693,0.307,0
"south africa’s ports – slowly chipping away at transnet’s destructive monopoly","{0, 0, 0, 0, 0, 0, 0, 0, 0, -3, 0}",-0.612,0,0.714,0.286,0
"",,,,,,
"cannabis master plan the search for the pot of gold","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"africa’s future depends on the children we are failing","{0, 0, 0, 0, 0, 0, 0, 0, -2.3}",-0.511,0,0.708,0.292,0
"getting vaccinated for covid will not cancel your insurance policy assurers confirm","{0, 0, 0, 0, 0, 0, 0.74, 0, 0, 0, 1.1, 0}",0.429,0.277,0.723,0,0
"reflections of a wayward boy all our worldly goods stolen… free at last","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3, 0, 0}",0.511,0.216,0.784,0,0
"disinformation in a time of covid weekly trends in south africa","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"enviro champs young citizen scientists tackle massive water pollution in pietermaritzburg","{0, 1.8, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.421,0.219,0.781,0,0
"transgender weightlifter in new zealand’s olympic team highlights the inclusion fairness balancing act","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"bruce bvuma finally hits the big time at amakhosi reaping the fruits of his labour","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"springboks to take stock of mental and physical challenges of the next few weeks","{0, 0, 0, 0, 0, 0, 0, 0, 0.3, 0, 0, 0, 0, 0}",0.077,0.091,0.909,0,0
"zero waste for households with the principles of reduce reuse and recycle it’s possible","{0, -1.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.421,0,0.823,0.177,0
"government must fast track laws to decriminalise and protect sex workers","{0, 0, 0, 0, 0, 0, 0, 0, 1.6, 0, 0}",0.382,0.206,0.794,0,0
"makhanda crisis inclusive transparent and participatory governance processes could be the city’s last chance","{0, -3.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1}",-0.477,0.11,0.663,0.227,0
"political agendas not language diversity fuelling the furore over afrikaans at stellenbosch university","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"for the sake of our youth and our future teachers must get vaccinated","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"making the case for mandatory vaccination","{0, 0, 0, 0, 0.3, 0}",0.077,0.206,0.794,0,0
"provinces and the pandemic kwazulu natal eastern and western cape brace for the covid third wave","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"spinning on the tar road soweto hybrid biking culture","{0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"the lions tour will be a mere facsimile of what it should be amid the covid third wave","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"delta variant of covid hits south africa ‘gauteng will look like india’ warns expert","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5, 0, -0.4, 0}",0.273,0.157,0.755,0.088,0
"the epicentre of the crisis inside gauteng’s raging covid third wave","{0, 0, 0, 0, -3.1, 0, 0, -2.4, 0, 0, 0}",-0.818,0,0.545,0.455,0
"cradock four families denied the right to truth and justice for years","{0, 0, 0, -1.9, 0, 0, 0, 1.3, 0, 2.4, 0, 0}",0.421,0.324,0.511,0.165,0
"excellent article by on the laurel hubbardtransgender controversy in newspaper ‘the conclusion is that inclusion cannot coexist with fairness or safety it comes at the expense of it’","{2.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8, 0, 0, 0, 0, 0, 0, 0}",0.758,0.2,0.8,0,0
"the now doing what the picture focus no longer do theres something about a photographic week in focus that just cuts to the bone","{0, 0, 0, 0, 0, 0, 0, -1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.2, 0, 0, 0}",-0.527,0,0.833,0.167,0
"did that u f aau f feu f ffu f e","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"linked accounts like this one u f which was set up recently this one in may when anyone asks critical questions about the chinese russian vaccines u f a we are in the middle of an online campaign recognise the signsu f a","{0, 0, 1.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.052,0.055,0.895,0.05,0
"malema claims ‘mines supermarkets are super spreaders not eff’ as party marches on sahpra offices","{0, 0, 0, 0, 0, 2.9, 0, 0, 0, 0, -1.258, 0, 0, 0, 0}",0.39,0.204,0.679,0.118,0
"our world in pictures week of","{0, 0, 0, 0, 0, 0}",0,0,1,0,0
"have a picture for you june – june","{0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"days of zondo following the money asset forfeiture unit has grounds to seize optimum coal mine witness paul holden tells inquiry","{0, 0, 0, 0, 0, 0, 1.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.361,0.111,0.889,0,0
"the custodians of tomorrow are being exploited how corruption affects the youth","{0, 0, 0, 0, 0, 0, -2, 0, 0, 0, 0, 0}",-0.459,0,0.786,0.214,0
"this week we’re listening to the fine line between our online persona and real life character","{0, 0, 0, 0, 0, 0, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.202,0.107,0.893,0,0
"day magashule’s attempted midnight suspension of ramaphosa was flawed and dishonest court hears","{0, 0, 0, 0, 0, 0, 0, 0, -2.1, 0, -2.7, 0, 0}",-0.778,0,0.618,0.382,0
"gauteng passes peaks of previous waves as south africa is granted a vaccine manufacturing hub","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0}",0.25,0.125,0.875,0,0
"influence in africa combating the scourge of disinformation","{0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"gauteng families huddle around fire at night without food or sufficient shelter following land eviction","{0, 0, 0, 0, -1.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2}",-0.66,0,0.707,0.293,0
"high hopes for deal to unlock local covid vaccine manufacturing","{0, 1.8, 0, 0, 0, 0, 0, 0, 0, 0}",0.421,0.237,0.763,0,0
"playoffs","{0}",0,0,1,0,0
"until – but the collapsed care for patients is not says madhi","{0, 0, 0, 0, -1.65, 3.3, 0, 0, 0, 0, 0, 0}",0.392,0.254,0.59,0.156,1
"challenges of learning during a pandemic stellenbosch university is responsive to the needs of students","{0.3, 0, 0, 0, 0, 0, 0, 0, 0, 1.5, 0, 0, 0, 0, 0}",0.421,0.226,0.774,0,0
"this weekend we’re watching an hour and a half of satirical songs light shows comedy bits and anguished monologues","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5, 0, 0, -1.8, 0}",-0.077,0.112,0.762,0.126,0
"rare tornado storms rip through southern czech republic killing three","{0, 0, 0, 0, 0, 0, 0, 0, -3.4, 0}",-0.66,0,0.672,0.328,0
"belarus moves opposition blogger and girlfriend to house arrest","{0, 0, 0, 0, 0, 0, 0, 0, -1.4}",-0.34,0,0.769,0.231,0
"plans court action as eskom implements conditional basic wage hike","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"third wave acting health minister calls for ‘consequences’ to illegal gatherings as gauteng now in ‘grave situation’","{0, 0, 0, 0, 0, 0, 0, 0, 0, -2.6, 0, 0, 0, 0, 0, 0, 0}",-0.557,0,0.816,0.184,0
"the homegrown beauty of boschendal’s bounty","{0, 0, 2.8, 0, 0, 0}",0.586,0.432,0.568,0,0
"crossed out – june","{0, 0, 0, 0}",0,0,1,0,0
"kzn’s marine treasures sasol offshore oil drilling sustains a major legal broadside","{0, 0, 1.8, 0, 0, 0, 0, 0, 0, 0, 0.793, 0}",0.556,0.315,0.685,0,0
"what’s in a name rooibos tequila karoo lamb and geographical indications","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"the battle for the best way with west africa’s ancient grains","{0, -1.6, 0, 0, 3.2, 0, 0, 0, 0, 0, 0}",0.382,0.266,0.57,0.165,0
"the land of the rising sun in the city of gold – it’s not just about sushi","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"fire up the grill for some kitchen witchery","{-1.4, 0, 0, 0, 0, 0, 0, 0}",-0.34,0,0.745,0.255,0
"what’s cooking today preserving and bottling your own olives","{0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"an olive mission","{0, 0, 0}",0,0,1,0,0
"my speech u u urging u u action against u uku u u u u u u reported by u u u u u u mokoenau","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"panasonic sells its entire stake in tesla to raise cash","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"biden senators get billion bipartisan infrastructure deal","{0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"china banks stockpile record trillion of foreign exchange","{0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"south africa bitcoin ‘ponzi’ scheme out of regulator’s reach","{0, 0, 0, 0, 0, 0, 0, 0, 0.1}",0.026,0.121,0.879,0,0
"the plough and the kalashnikov ethiopia after the election","{0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"high time south africa finalises legalities around cannabis social clubs","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"nearly people missing as oceanfront miami area building collapses","{0, 0, -1.2, 0, 0, 0, 0, 0, -1.2}",-0.527,0,0.614,0.386,0
"the president must rise above petty politics and appoint a health minister fit to fight our current crisis","{0, 0, 0, 0, 0, -0.8, 0, 0, 0, 0, 0, 0, 1.5, 0, -1.6, 0, 0, -3.1}",-0.718,0.1,0.56,0.34,0
"delta variant is surging south africa registers new cases","{0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"why the eff’s march on sahpra should be rejected with contempt","{0, 0, 0, 0, 0, 0, 0, 0, -2.3, 0, -2.8}",-0.796,0,0.559,0.441,0
"new bogeyman republican party wields critical race theory as an election weapon","{0, 0, 0, 1.7, 0, -1.3, 0, 0, 0, 0, 0, -1.2}",-0.202,0.167,0.556,0.278,0
"angelo agrizzi accused of ‘making things up’ at commission","{0, 0, -1.2, 0, 0, 0, 0, 0, 0}",-0.296,0,0.784,0.216,0
"how karpowership was torpedoed by substandard environmental studies","{0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"you can’t make this stuff up","{0, 0, 0, 0, 0, 0}",0,0,1,0,0
"kzn’s marine treasures sasol offshore oil drilling sustains a major legal broadside","{0, 0, 1.8, 0, 0, 0, 0, 0, 0, 0, 0.793, 0}",0.556,0.315,0.685,0,0
"friday activist jenni trethowan","{0, 0, 0, 0}",0,0,1,0,0
"groundhog year municipal audit shows billions missing due to corruption and incompetent finance staff","{0, 0, 0, 0, 0, 0, -1.2, 0, 0, 0, 0, -2.1, 0, 0}",-0.649,0,0.694,0.306,0
"samuel l jackson danny glover to receive honorary oscars","{0, 2, 0, 0, 0, 0, 0, 1.4, 0}",0.66,0.435,0.565,0,0
"‘messed up’ ace’s suspension big time dali mpofu tells johannesburg high court","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"john hlophe saga judge monde samela’s ‘mis appointment’ to judicial service commission is odd","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.3}",-0.318,0,0.85,0.15,0
"to prevent and mitigate collective data threats in africa","{0, 0.1, 0, 0, 0, 0, -1.8, 0, 0}",-0.402,0.101,0.642,0.257,0
"karpowership ‘we stay on board’ — turkish captains after striking environmental iceberg","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"canada finds no evidence iran’s downing of airliner was premeditated","{0, 0, -1.2, 0, 0, 0, 0, 0, 0, 0}",-0.296,0,0.804,0.196,0
"coast for the anticipated arrival of the annual sardine run","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"kumba ya mining firm flags leap in interim earnings on red hot iron ore prices","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"old mutual investors to share r bn windfall after insurance group unbundles nedbank stake","{0, 0, 0, 0, 1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.296,0.145,0.855,0,0
"giuliani’s law license suspended by ny over election lies","{0, 0, 0, -2.1, 0, 0, 0, 0, -1.8}",-0.71,0,0.543,0.457,0
"gift of the gaffe from biden stumbling to ramaphosa’s ipad — the meaning of presidential faux pas","{1.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.44,0.153,0.847,0,0
"soft diplomacy and respect the chinese economy’s great wall","{0, 0, 0, 2.1, 0, 0, 0, 3.1, 0}",0.802,0.507,0.493,0,0
"‘it’s a waste’ muizenberg residents rubbish wetland restoration effort","{0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"gasoline shortages spread in six us states on lack of haulers","{0, -0.6, 0, 0, 0, 0, 0, 0, -1.3, 0, 0}",-0.44,0,0.698,0.302,0
"library a ‘malicious act’ investigation finds","{0, 0, 0, 0, 0, 0}",0,0,1,0,0
"our governments lack of response to the banning of twitter in nigeria is disappointing phumzile van damme speaks out in this evenings live webinar taking place until pm join the live room here","{0, 0, -1.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2, 0, 0, 0, 0}",-0.511,0.058,0.796,0.146,0
"disinformation travels faster than real facts diana neille is hosting an eye opening discussion with phumzile van damme and joshua olufemi until pm if you want to understand why mis disinformation is detrimental to democracy join here","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2, 0}",0.361,0.091,0.909,0,0
"",,,,,,
"",,,,,,
"social media and the state online technology challenging the rules of engagement between government and citizens","{0, 0, 0, 0, 0, 0, 0, 0.6, 0, 0, 0, 2, 0, 0, 0, 0}",0.557,0.247,0.753,0,0
"south africa’s gold rush to the data digital age are we prepared and are we protected","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.9, 0, 0, 0, 1.9}",0.586,0.255,0.745,0,0
"ace rally held outside court as worst ever covid wave grips city — city of johannesburg says no permission given","{0, 0, 0, 0, 0, 0, -3.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.2, 0, 0}",-0.743,0,0.741,0.259,0
"danes’ glory sets stage for knockout phase","{0, 2.5, 0, 0, 0, 0, 0}",0.542,0.368,0.632,0,0
"opera star pretty yende","{0, 0, 2.2, 0}",0.494,0.516,0.484,0,0
"fired cop jeremy vearey’s protection detail ‘withdrawn’ in a move he says will further endanger his life","{-2.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.557,0,0.816,0.184,0
"karpowership deal sinking fast as environment department says ‘no deal’","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"deal sinking fast as environment department “no deal” u f cu f fc due to outstanding journalism by u u u u this absurd deal has been averted for now u f cu f fc","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.3, 0, 0, 0, 0, 0, 0, 0}",0.572,0.104,0.862,0.034,0
"international day in support of victims of torture don’t dare deny gukurahundi","{0, 0, 0, 1.7, 0, -1.3, 0, -2.9, 0, 0, -1.4, 0}",-0.71,0.14,0.415,0.446,0
"sydney maintains no lockdown balancing act as delta cases climb","{0, 0, -1.2, 0, 0, 0, 0, 0, 0, 0}",-0.296,0,0.804,0.196,0
"disinformation dirty tricks campaigns have changed the way citizens share receive interact with news particularly with politics at pm diana neille phumzile van damme and joshua olufemi will be discussing the digital war of words register here","{0, -1.9, -0.5, 0, 0, 0, 0, 0, 0, 1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.9, 0, 0, 0, 0}",-0.727,0.051,0.759,0.191,0
"world’s worst hit virus region offered million vaccine aid","{0, -3.1, 0, 0, 0, 0, 0, 0, 0}",-0.625,0,0.661,0.339,0
"europe gets fresh virus warning as delta variant spreads","{0, 0, 1.3, 0, -1.4, 0, 0, 0, 0}",-0.026,0.197,0.598,0.205,0
"south african covid infections rise to third wave high","{0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"envoy says","{0, 0}",0,0,1,0,0
"our data destiny you have the power to stop tech firms from misusing and manipulating your info","{0, 0, 0, 0, 0, 0, 0, 0, -1.2, 0, 0, 0, 0, 0, -1.5, 0, 0}",-0.572,0,0.761,0.239,0
"but we know that the have been investigating allegations that karpowership and its environmental consultants misled officials during a previous application","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,1
"is yet to provide reasons why it refused to authorise the projects","{0, 0, 0, 0, 0, 0, 0, -1.2, 0, 0, 0, 0}",-0.296,0,0.833,0.167,0
"glug glug glug thats the sound of the r billion deal sinking to the bottom of the ocean","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"this is big what appears to have been a disastrous solution for the energy crisis is averted the test now is whether govt will fall into bickering or accept the inevitable and work out how to bring real solutions – renewable obviously – online in the shortest time","{0, 0, 0, 0, 0, 0, 0, 0, 0, -2.9, 1.3, 0, 0, 1.1, -3.1, 0, -0.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.382,0.147,0.695,0.158,0
"the department of forestry fisheries and the environment dffe has rejected turkish led karpowership’s application for environmental permits without these critical permits ’s projects cannot go ahead this effectively sinks the r bn project","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.962, 0, 0, 0, 0, 0, 0, 0, 1.9, 0, 0, 0, 0, 0}",0.144,0.124,0.792,0.084,0
"maverick citizen op ed cage free eggs – good for the chicken and safer for you","{0, 0, 0, 0, 0, 2.3, 0, 0, 1.9, 0, 0, 0, 0, 1.8, 0, 0}",0.84,0.409,0.591,0,0
"the munster ‘fire pit four’ earn a place in the pantheon of bizarre sporting injuries","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.3, 0, 0}",-0.318,0,0.859,0.141,0
"targeting our health regulatory authority over vaccines in sinister bullying tactic","{0, 0, 0, 0, 0.3, 0, 0, 0, -2.9, -2.9, 0}",-0.818,0.076,0.468,0.456,0
"revealed the secret whitehall committee that holds ‘no records’","{0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"throwback thursday coq au vin","{0, 0, 0, 0, 0}",0,0,1,0,0
"to send kenya million for budget cites program advance","{0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"covid is having a startling effect on retirement funds with suspensions quietly exploding","{0, 0, 0, 0, 0.3, 0, 0, 0, 0, 0, 0, 0, 0}",0.077,0.098,0.902,0,0
"two decades after land grab zimbabwe starts paying farmers","{0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"john mcafee antivirus software pioneer dead in prison cell","{0, 0, 0, 0, 0, -3.3, 0, -2.3, 0}",-0.822,0,0.479,0.521,0
"microsoft status in house antitrust push sparks lawmaker clash","{0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"souped up chefs with compassion challenges south africans to feed the hungry this mandela day","{0, 0, 0, 0, 2, 0.3, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.511,0.249,0.751,0,0
"is him","{0, 0}",0,0,1,0,0
"empty suit serial cabinet minister malusi gigaba says it was just a coincidence state capture happened on his watch","{-0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.202,0,0.909,0.091,0
"we must find ways to stop political killings that are the casualties of the south african elections war machine","{0, 0, 0, 0, 0, -1.2, 0, -3.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.9, 0}",-0.891,0,0.602,0.398,0
"vossloh the german railway giant that derailed prasa","{0, 0, 0, 0, 0, 0, -1.4, 0}",-0.34,0,0.745,0.255,0
"offers at home shots south africa registers new cases","{0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"egyptian french authorities recover smuggled antiquities – statement","{0, 0, 0, 0, -1.5, 0, 0, 0}",-0.361,0,0.737,0.263,0
"rights","{0}",0,0,1,0,0
"us software mogul john mcafee dies by hanging in spanish prison – lawyer says","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.3, 0, 0, 0}",-0.511,0,0.798,0.202,0
"as days of zondo draw to a close an extension is both needed and desirable","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3}",0.318,0.141,0.859,0,0
"three paradigm shifts that will redefine south african politics and the way we do business","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
